row_index,examiner_slug,examiner_raw,tier,href,target_file,target_anchor,canonical_question_id,file_exists,anchor_exists,resolves_to_live_question,display_text,live_question_text,text_similarity,status,duplicate_pair
340,nair,Nair,inferred,/meoclass1/QB9_B.html#q1,QB9_B.html,q1,QB9_B#q1,True,True,True,CAS and CAP — what are they? What is general liability vs contractual liability? What is NOSDCP?,CAS and CAP — what are they? What is general liability vs contractual liability? What is NOSDCP?,1.0,OK,False
341,nair,Nair,inferred,/meoclass1/QB9_E.html#q5,QB9_E.html,q5,QB9_E#q5,True,True,True,What is Insurance?,What is Insurance?,1.0,OK,False
342,nair,Nair,inferred,/meoclass1/QB9_E.html#q10,QB9_E.html,q10,QB9_E#q10,True,True,True,Blue Economy,Blue Economy,1.0,OK,False
343,nair,Nair,inferred,/meoclass1/QB9_F.html#q3,QB9_F.html,q3,QB9_F#q3,True,True,True,Machinery Breakdown Insurance Claims,Machinery Breakdown Insurance Claims,1.0,OK,False
344,nair,Nair,inferred,/meoclass1/QB9_F.html#q4,QB9_F.html,q4,QB9_F#q4,True,True,True,Fraudulent Registration of Ships,Fraudulent Registration of Ships,1.0,OK,False
345,nair,Nair,inferred,/meoclass1/QB9_F.html#q5,QB9_F.html,q5,QB9_F#q5,True,True,True,Continuous Hot Pursuit,Continuous Hot Pursuit,1.0,OK,False
346,nair,Nair,inferred,/meoclass1/QB9_F.html#q6,QB9_F.html,q6,QB9_F#q6,True,True,True,Cabotage Law,Cabotage Law,1.0,OK,False
347,nair,Nair,inferred,/meoclass1/QB9_F.html#q8,QB9_F.html,q8,QB9_F#q8,True,True,True,Flag of Convenience (FOC) / Open Registry,Flag of Convenience (FOC) / Open Registry,1.0,OK,False
348,nair,Nair,inferred,/meoclass1/QB9_F.html#q9,QB9_F.html,q9,QB9_F#q9,True,True,True,RightShip Inspection,RightShip Inspection,1.0,OK,False
349,nair,Nair,inferred,/meoclass1/QB9_F.html#q10,QB9_F.html,q10,QB9_F#q10,True,True,True,Clear Grounds,Clear Grounds,1.0,OK,False
350,nair,Nair,inferred,/meoclass1/QB9_F.html#q11,QB9_F.html,q11,QB9_F#q11,True,True,True,Official Number,Official Number,1.0,OK,False
351,nair,Nair,inferred,/meoclass1/QB10_A.html#q2,QB10_A.html,q2,QB10_A#q2,True,True,True,If asked about general cargo/multi-purpose vessels: describe their key engineering and stability features.,If asked about general cargo/multi-purpose vessels: describe their key engineering and stability features.,1.0,OK,False
352,nair,Nair,inferred,/meoclass1/QB10_A.html#q3,QB10_A.html,q3,QB10_A#q3,True,True,True,Explain the Sagarmala Programme in detail.,Explain the Sagarmala Programme in detail.,1.0,OK,False
353,nair,Nair,inferred,/meoclass1/QB10_A.html#q5,QB10_A.html,q5,QB10_A#q5,True,True,True,Explain the Maritime Amrit Kaal Vision 2047.,Explain the Maritime Amrit Kaal Vision 2047.,1.0,OK,False
354,simon,Simon,confirmed,/meoclass1/QB1_A.html#q3,QB1_A.html,q3,QB1_A#q3,True,True,True,LLMC Convention — Who pays within and after the limits?,LLMC Convention — Who pays within and after the limits?,1.0,OK,False
355,simon,Simon,confirmed,/meoclass1/QB1_A.html#q4,QB1_A.html,q4,QB1_A#q4,True,True,True,Bunker Convention 2001 — Explain in detail. Why was it required despite CLC?,Bunker Convention 2001 — Explain in detail. Why was it required despite CLC?,1.0,OK,False
356,simon,Simon,confirmed,/meoclass1/QB1_A.html#q7,QB1_A.html,q7,QB1_A#q7,True,True,True,Admiralty Law — Explain. How is the Chief Engineer related to the Admiralty Act?,Admiralty Law — Explain. How is the Chief Engineer related to the Admiralty Act?,1.0,OK,False
357,simon,Simon,confirmed,/meoclass1/QB1_A.html#q13,QB1_A.html,q13,QB1_A#q13,True,True,True,London Convention — Explain with cross questions.,London Convention — Explain with cross questions.,1.0,OK,False
358,simon,Simon,confirmed,/meoclass1/QB1_A.html#q16,QB1_A.html,q16,QB1_A#q16,True,True,True,Basel Convention — Explain. Certificates. PIC. ESM.,Basel Convention — Explain. Certificates. PIC. ESM.,1.0,OK,False
359,simon,Simon,confirmed,/meoclass1/QB1_A.html#q18,QB1_A.html,q18,QB1_A#q18,True,True,True,FAL Convention — Explanation and its effect on maritime security.,FAL Convention — Explanation and its effect on maritime security.,1.0,OK,False
360,simon,Simon,confirmed,/meoclass1/QB1_A.html#q23,QB1_A.html,q23,QB1_A#q23,True,True,True,Hot Pursuit — Definition and conditions required.,Hot Pursuit — Definition and conditions required.,1.0,OK,False
361,simon,Simon,confirmed,/meoclass1/QB1_A.html#q24,QB1_A.html,q24,QB1_A#q24,True,True,True,Casualty Investigation Code — Why? How to report? Human elements to consider.,Casualty Investigation Code — Why? How to report? Human elements to consider.,1.0,OK,False
362,simon,Simon,confirmed,/meoclass1/QB1_A.html#q28,QB1_A.html,q28,QB1_A#q28,True,True,True,Subrogation — Explain in context of marine insurance.,Subrogation — Explain in context of marine insurance.,1.0,OK,False
363,simon,Simon,confirmed,/meoclass1/QB1_B.html#q5,QB1_B.html,q5,QB1_B#q5,True,True,True,What is a Continuous Synopsis Record (CSR) and what types/categories of CSR entries exist?,What is a Continuous Synopsis Record (CSR) and what types/categories of CSR entries exist?,1.0,OK,False
364,simon,Simon,confirmed,/meoclass1/QB1_B.html#q7,QB1_B.html,q7,QB1_B#q7,True,True,True,What criteria must an organisation meet to become a Recognised Organisation (RO) under IMO/Flag State delegation?,What criteria must an organisation meet to become a Recognised Organisation (RO) under IMO/Flag State delegation?,1.0,OK,False
365,simon,Simon,confirmed,/meoclass1/QB1_B.html#q8,QB1_B.html,q8,QB1_B#q8,True,True,True,How are MLC 2006 and RPSL (Recruitment and Placement Service Licence) related with respect to seafarer welfare and recruitment?,How are MLC 2006 and RPSL (Recruitment and Placement Service Licence) related with respect to seafarer welfare and recruitment?,1.0,OK,False
366,simon,Simon,confirmed,/meoclass1/QB1_B.html#q9,QB1_B.html,q9,QB1_B#q9,True,True,True,"What is MACN, which ships does it apply to, and is it applicable to your vessel?","What is MACN, which ships does it apply to, and is it applicable to your vessel?",1.0,OK,False
367,simon,Simon,confirmed,/meoclass1/QB1_B.html#q19,QB1_B.html,q19,QB1_B#q19,True,True,True,What does 'clear ground' mean in the context of marine insurance/claims?,What does 'clear ground' mean in the context of marine insurance/claims?,1.0,OK,False
368,simon,Simon,confirmed,/meoclass1/QB1_C.html#q1,QB1_C.html,q1,QB1_C#q1,True,True,True,Reserve buoyancy and the GZ curve?,Reserve buoyancy and the GZ curve?,1.0,OK,False
369,simon,Simon,confirmed,/meoclass1/QB1_C.html#q2,QB1_C.html,q2,QB1_C#q2,True,True,True,Static vs dynamic stability?,Static vs dynamic stability?,1.0,OK,False
370,simon,Simon,confirmed,/meoclass1/QB1_C.html#q3,QB1_C.html,q3,QB1_C#q3,True,True,True,Tender vs stiff ship — problems of excessive stiffness?,Tender vs stiff ship — problems of excessive stiffness?,1.0,OK,False
371,simon,Simon,confirmed,/meoclass1/QB1_C.html#q6,QB1_C.html,q6,QB1_C#q6,True,True,True,Hull hole found — CE actions and Condition of Class?,Hull hole found — CE actions and Condition of Class?,1.0,OK,False
372,simon,Simon,confirmed,/meoclass1/QB1_E.html#q1,QB1_E.html,q1,QB1_E#q1,True,True,True,SEQ (Safety Equipment) survey — documents required and how do you prepare for it?,SEQ (Safety Equipment) survey — documents required and how do you prepare for it?,1.0,OK,False
373,simon,Simon,confirmed,/meoclass1/QB1_E.html#q2,QB1_E.html,q2,QB1_E#q2,True,True,True,Corrosion limits — what are the acceptable corrosion/diminution limits for hull structure?,Corrosion limits — what are the acceptable corrosion/diminution limits for hull structure?,1.0,OK,False
374,simon,Simon,confirmed,/meoclass1/QB1_F.html#q13,QB1_F.html,q13,QB1_F#q13,True,True,True,"audit, survey,inspection,statutory suvery definitions and differences","audit, survey,inspection,statutory suvery definitions and differences",1.0,OK,False
375,simon,Simon,confirmed,/meoclass1/QB1_F.html#q14,QB1_F.html,q14,QB1_F#q14,True,True,True,Types of survey and what is CSM survey,Types of survey and what is CSM survey,1.0,OK,False
376,simon,Simon,confirmed,/meoclass1/QB1_F.html#q15,QB1_F.html,q15,QB1_F#q15,True,True,True,What all items cannot be credited by chief engineer in a CSM survey,What all items cannot be credited by chief engineer in a CSM survey,1.0,OK,False
377,simon,Simon,confirmed,/meoclass1/QB1_F.html#q20,QB1_F.html,q20,QB1_F#q20,True,True,True,container latest amendments,container latest amendments,1.0,OK,False
378,simon,Simon,confirmed,/meoclass1/QB1_G.html#q21,QB1_G.html,q21,QB1_G#q21,True,True,True,sustainable development,sustainable development,1.0,OK,False
379,simon,Simon,confirmed,/meoclass1/QB1_G.html#q22,QB1_G.html,q22,QB1_G#q22,True,True,True,Midterm measures and technical elements,Midterm measures and technical elements,1.0,OK,False
380,simon,Simon,confirmed,/meoclass1/QB1_G.html#q23,QB1_G.html,q23,QB1_G#q23,True,True,True,ER ventillation requirement and where its mentioned ( its a cross question by above qstn),ER ventillation requirement and where its mentioned ( its a cross question by above qstn),1.0,OK,False
381,simon,Simon,confirmed,/meoclass1/QB1_G.html#q24,QB1_G.html,q24,QB1_G#q24,True,True,True,"Total no of person can accomodate onboard , which certficate mentinong the same .","Total no of person can accomodate onboard , which certficate mentinong the same .",1.0,OK,False
382,simon,Simon,confirmed,/meoclass1/QB1_G.html#q27,QB1_G.html,q27,QB1_G#q27,True,True,True,"GT, NT , Container ship calculation","GT, NT , Container ship calculation",1.0,OK,False
383,simon,Simon,confirmed,/meoclass1/QB1_G.html#q28,QB1_G.html,q28,QB1_G#q28,True,True,True,⁠electronic cert requirements,⁠electronic cert requirements,1.0,OK,False
384,simon,Simon,confirmed,/meoclass1/QB1_G.html#q32,QB1_G.html,q32,QB1_G#q32,True,True,True,Empanelment of salvors. (MS Notice 1 of 2026),Empanelment of salvors. (MS Notice 1 of 2026),1.0,OK,False
385,simon,Simon,confirmed,/meoclass1/QB1_G.html#q37,QB1_G.html,q37,QB1_G#q37,True,True,True,Why tankers have less freeboard.cross questions.,Why tankers have less freeboard.cross questions.,1.0,OK,False
386,simon,Simon,confirmed,/meoclass1/QB1_G.html#q38,QB1_G.html,q38,QB1_G#q38,True,True,True,Basel convention.cross question,Basel convention.cross question,1.0,OK,False
387,simon,Simon,confirmed,/meoclass1/QB1_G.html#q39,QB1_G.html,q39,QB1_G#q39,True,True,True,Knee in ship structure — what is it and what is its function?,Knee in ship structure — what is it and what is its function?,1.0,OK,False
388,simon,Simon,confirmed,/meoclass1/QB1_I.html#q1,QB1_I.html,q1,QB1_I#q1,True,True,True,"What is the ESP Code, in full?","What is the ESP Code, in full?",1.0,OK,False
389,simon,Simon,confirmed,/meoclass1/QB1_I.html#q3,QB1_I.html,q3,QB1_I#q3,True,True,True,"Relation between DWT, NT, GT and lightweight — how are they related?","Relation between DWT, NT, GT and lightweight — how are they related?",1.0,OK,False
390,simon,Simon,confirmed,/meoclass1/QB1_I.html#q4,QB1_I.html,q4,QB1_I#q4,True,True,True,Anniversary date of a certificate — how is it defined and used?,Anniversary date of a certificate — how is it defined and used?,1.0,OK,False
391,simon,Simon,confirmed,/meoclass1/QB1_K.html#q1,QB1_K.html,q1,QB1_K#q1,True,True,True,What qualifications are needed to become a Class auditor?,What qualifications are needed to become a Class auditor?,1.0,OK,False
392,simon,Simon,confirmed,/meoclass1/QB1_K.html#q2,QB1_K.html,q2,QB1_K#q2,True,True,True,"Condition of Class — who issues it, and when?","Condition of Class — who issues it, and when?",1.0,OK,False
393,simon,Simon,confirmed,/meoclass1/QB2_A.html#q13,QB2_A.html,q13,QB2_A#q13,True,True,True,Cohesive cargo — definition. Can you carry logs in a bulk carrier and what are the precautions?,Cohesive cargo — definition. Can you carry logs in a bulk carrier and what are the precautions?,1.0,OK,False
394,simon,Simon,confirmed,/meoclass1/QB2_A.html#q17,QB2_A.html,q17,QB2_A#q17,True,True,True,"Chemical tanker discharge control — why 50 NM in special areas, why instantaneous rate (not ppm), and UNCLOS link.","Chemical tanker discharge control — why 50 NM in special areas, why instantaneous rate (not ppm), and UNCLOS link.",1.0,OK,False
395,simon,Simon,confirmed,/meoclass1/QB2_A.html#q18,QB2_A.html,q18,QB2_A#q18,True,True,True,Type 1 chemical tanker — tank washing and discharge criteria for Category X cargo.,Type 1 chemical tanker — tank washing and discharge criteria for Category X cargo.,1.0,OK,False
396,simon,Simon,confirmed,/meoclass1/QB2_A.html#q20,QB2_A.html,q20,QB2_A#q20,True,True,True,"Parametric rolling — cause, mechanism, why container ships are susceptible, cargo consequences, and CE's correction.","Parametric rolling — cause, mechanism, why container ships are susceptible, cargo consequences, and CE's correction.",1.0,OK,False
397,simon,Simon,confirmed,/meoclass1/QB2_A.html#q21,QB2_A.html,q21,QB2_A#q21,True,True,True,"Watertight vs weathertight — definitions, differences, and test methods.","Watertight vs weathertight — definitions, differences, and test methods.",1.0,OK,False
398,simon,Simon,confirmed,/meoclass1/QB2_B.html#q11,QB2_B.html,q11,QB2_B#q11,True,True,True,"What is the Verified Gross Mass (VGM) of a container? What information must it contain, how do you ensure the VGM is correct, and who is responsible for declaring and deciding the container weight?","What is the Verified Gross Mass (VGM) of a container? What information must it contain, how do you ensure the VGM is correct, and who is responsible for declaring and deciding the container weight?",1.0,OK,False
399,simon,Simon,confirmed,/meoclass1/QB2_B.html#q12,QB2_B.html,q12,QB2_B#q12,True,True,True,How are Gross Tonnage (GT) and Net Tonnage (NT) calculated for a container ship?,How are Gross Tonnage (GT) and Net Tonnage (NT) calculated for a container ship?,1.0,OK,False
400,simon,Simon,confirmed,/meoclass1/QB2_D.html#q2,QB2_D.html,q2,QB2_D#q2,True,True,True,"IAMSAR Manual — structure, volumes, and when do you use it?","IAMSAR Manual — structure, volumes, and when do you use it?",1.0,OK,False
401,simon,Simon,confirmed,/meoclass1/QB2_E.html#q1,QB2_E.html,q1,QB2_E#q1,True,True,True,"Lifeboat and rescue boat — location, and why is the rescue boat often positioned on the starboard side?","Lifeboat and rescue boat — location, and why is the rescue boat often positioned on the starboard side?",1.0,OK,False
402,simon,Simon,confirmed,/meoclass1/QB2_F.html#q6,QB2_F.html,q6,QB2_F#q6,True,True,True,What are the ventilation requirements for a totally enclosed lifeboat?,What are the ventilation requirements for a totally enclosed lifeboat?,1.0,OK,False
403,simon,Simon,confirmed,/meoclass1/QB2_G.html#q1,QB2_G.html,q1,QB2_G#q1,True,True,True,"Can you carry timber/log deck cargo on your vessel, and what precautions are taken?","Can you carry timber/log deck cargo on your vessel, and what precautions are taken?",1.0,OK,False
404,simon,Simon,confirmed,/meoclass1/QB2_G.html#q2,QB2_G.html,q2,QB2_G#q2,True,True,True,Why is the rescue boat typically located on the starboard side of the vessel?,Why is the rescue boat typically located on the starboard side of the vessel?,1.0,OK,False
